subj,task,run,abs_mean,rel_mean,pct_removed
195041,SOCIAL,RL,0.135656,0.084698,0.440000
195041,WM,LR,0.122167,0.084244,0.321429
195041,WM,RL,0.115222,0.085791,0.407407
195041,GAMBLING,LR,0.081963,0.088325,0.500000
195041,GAMBLING,RL,0.100505,0.084247,0.523810
195041,EMOTION,LR,0.144789,0.111051,0.473684
195041,EMOTION,RL,0.115307,0.103253,0.428571
195849,SOCIAL,LR,0.216054,0.080204,0.483871
195849,SOCIAL,RL,0.158934,0.087180,0.516129
195849,WM,LR,0.309346,0.080693,0.486486
195849,WM,RL,0.254039,0.081144,0.500000
195849,GAMBLING,LR,0.082620,0.073540,0.551724
195849,GAMBLING,RL,0.158318,0.073585,0.576923
195849,EMOTION,LR,0.172470,0.106839,0.608696
195849,EMOTION,RL,0.325814,0.089179,0.590909
200311,SOCIAL,LR,0.161052,0.060853,0.562500
200311,SOCIAL,RL,0.218188,0.060462,0.586207
200311,WM,LR,0.698097,0.080887,0.411765
200311,WM,RL,0.978891,0.090817,0.437500
200311,GAMBLING,LR,0.756949,0.076064,0.520000
200311,GAMBLING,RL,0.461839,0.069226,0.440000
200311,EMOTION,LR,0.330700,0.075941,0.590909
200311,EMOTION,RL,0.202016,0.084447,0.700000
200513,SOCIAL,LR,0.210799,0.058161,0.468750
200513,SOCIAL,RL,0.325971,0.039116,0.586207
200513,WM,LR,0.650538,0.054911,0.657895
200513,WM,RL,0.537037,0.057914,0.439024
200513,GAMBLING,LR,0.412211,0.061548,0.689655
200513,GAMBLING,RL,0.318076,0.058005,0.612903
200513,EMOTION,LR,0.258769,0.050450,0.640000
200513,EMOTION,RL,0.341232,0.042167,0.500000
200614,SOCIAL,LR,0.169843,0.118014,0.500000
200614,SOCIAL,RL,0.156017,0.108634,0.521739
200614,WM,LR,0.215086,0.120241,0.520000
200614,WM,RL,0.216982,0.118470,0.458333
200614,GAMBLING,LR,0.206032,0.107203,0.611111
200614,GAMBLING,RL,0.122021,0.113719,0.650000
200614,EMOTION,LR,0.355775,0.101857,0.500000
200614,EMOTION,RL,0.193680,0.118701,0.500000
201111,SOCIAL,LR,0.120925,0.050231,0.625000
201111,SOCIAL,RL,0.112865,0.054687,0.548387
201111,WM,LR,0.319898,0.041562,0.542857
201111,WM,RL,0.472500,0.055799,0.658537
201111,GAMBLING,LR,0.298726,0.053175,0.750000
201111,GAMBLING,RL,0.234430,0.060083,0.628571
201111,EMOTION,LR,0.139382,0.047893,0.714286
201111,EMOTION,RL,0.074475,0.052444,0.636364
201818,SOCIAL,LR,0.147760,0.060987,0.586207
201818,SOCIAL,RL,0.304860,0.056728,0.555556
201818,WM,LR,0.202382,0.059772,0.517241
201818,WM,RL,0.188426,0.049328,0.413793
201818,GAMBLING,LR,0.094804,0.050031,0.636364
201818,GAMBLING,RL,0.153580,0.047577,0.619048
201818,EMOTION,LR,0.050056,0.050704,0.590909
201818,EMOTION,RL,0.133084,0.036754,0.700000
202820,SOCIAL,LR,0.986280,0.130431,0.575758
202820,SOCIAL,RL,0.478241,0.127760,0.468750
202820,WM,LR,0.659218,0.080022,0.500000
202820,WM,RL,0.289921,0.089643,0.344828
202820,GAMBLING,LR,0.321688,0.085673,0.590909
202820,GAMBLING,RL,0.556347,0.085443,0.363636
202820,EMOTION,LR,0.797167,0.133928,0.625000
202820,EMOTION,RL,0.545523,0.104663,0.181818
204016,SOCIAL,LR,0.311862,0.109093,0.459459
204016,SOCIAL,RL,0.337340,0.106612,0.416667
204016,WM,LR,0.358890,0.085861,0.431818
204016,WM,RL,0.952083,0.104753,0.454545
204016,GAMBLING,LR,0.611385,0.119317,0.424242
204016,GAMBLING,RL,0.702853,0.077172,0.516129
204016,EMOTION,LR,0.410386,0.091740,0.533333
204016,EMOTION,RL,0.601820,0.116424,0.500000
204218,SOCIAL,LR,0.426486,0.082875,0.444444
204218,SOCIAL,RL,0.789331,0.081978,0.346154
204218,WM,LR,0.441635,0.078009,0.475000
204218,WM,RL,0.229758,0.092027,0.365854
204218,GAMBLING,LR,0.401975,0.073274,0.400000
204218,GAMBLING,RL,0.246321,0.077735,0.323529
204218,EMOTION,LR,0.167470,0.089924,0.476190
204218,EMOTION,RL,0.500515,0.080283,0.350000
204622,SOCIAL,LR,1.707230,0.116185,0.488889
204622,SOCIAL,RL,0.334952,0.083514,0.529412
204622,WM,LR,0.229575,0.087009,0.578947
204622,WM,RL,0.210596,0.092564,0.500000
204622,GAMBLING,LR,1.001110,0.088746,0.540541
204622,GAMBLING,RL,0.171233,0.090529,0.631579
204622,EMOTION,LR,0.717125,0.112389,0.551724
204622,EMOTION,RL,0.332386,0.081331,0.560000
205220,SOCIAL,LR,0.207635,0.168965,0.518519
205220,SOCIAL,RL,0.210679,0.143303,0.600000
205220,WM,LR,0.206596,0.119636,0.406250
205220,WM,RL,0.369236,0.113896,0.437500
205220,GAMBLING,LR,0.129601,0.101633,0.434783
205220,GAMBLING,RL,0.097604,0.084642,0.434783
205220,EMOTION,LR,0.160176,0.161264,0.578947
205220,EMOTION,RL,0.148292,0.145412,0.529412
206323,SOCIAL,LR,0.784757,0.133504,0.612903
206323,SOCIAL,RL,0.358195,0.134403,0.640000
206323,WM,LR,0.763144,0.131985,0.605263
206323,WM,RL,1.521820,0.119150,0.763158
206323,GAMBLING,LR,0.563894,0.121827,0.689655
206323,GAMBLING,RL,0.890168,0.148957,0.710526
206323,EMOTION,LR,0.193567,0.170615,0.708333
206323,EMOTION,RL,0.519172,0.126343,0.590909
206929,SOCIAL,LR,0.687806,0.114202,0.521739
206929,SOCIAL,RL,0.395193,0.093412,0.473684
206929,WM,LR,0.742936,0.076992,0.550000
206929,WM,RL,0.595811,0.082997,0.425000
206929,GAMBLING,LR,0.169456,0.080044,0.500000
206929,GAMBLING,RL,0.135377,0.075699,0.535714
206929,EMOTION,LR,0.138892,0.081292,0.379310
206929,EMOTION,RL,0.503457,0.097278,0.500000
210617,SOCIAL,LR,0.142363,0.053221,0.314286
210617,SOCIAL,RL,0.196361,0.059516,0.342857
210617,WM,LR,0.226926,0.074748,0.590909
210617,WM,RL,0.505596,0.070746,0.609756
210617,GAMBLING,LR,0.150397,0.083371,0.548387
210617,GAMBLING,RL,0.133863,0.084436,0.516129
210617,EMOTION,LR,0.294321,0.053806,0.555556
210617,EMOTION,RL,0.300899,0.053943,0.482759
211316,SOCIAL,LR,0.490188,0.089447,0.625000
211316,SOCIAL,RL,0.328272,0.096954,0.640000
211316,WM,LR,0.387564,0.071408,0.720000
211316,WM,RL,0.135091,0.079061,0.576923
211316,GAMBLING,LR,0.145315,0.080968,0.619048
211316,GAMBLING,RL,0.119816,0.080711,0.772727
211316,EMOTION,LR,0.242477,0.112698,0.750000
211316,EMOTION,RL,0.319770,0.120418,0.823529
213421,SOCIAL,LR,0.246494,0.088948,0.558824
213421,SOCIAL,RL,0.420737,0.093359,0.580645
213421,WM,LR,0.286994,0.104310,0.527778
213421,WM,RL,0.443039,0.115641,0.638889
213421,GAMBLING,LR,0.278948,0.116913,0.612903
213421,GAMBLING,RL,0.223982,0.107447,0.714286
213421,EMOTION,LR,0.250339,0.100479,0.520000
213421,EMOTION,RL,0.181895,0.109221,0.600000
214726,SOCIAL,LR,0.372690,0.090595,0.621622
214726,SOCIAL,RL,0.333760,0.078076,0.600000
214726,WM,LR,0.233858,0.066113,0.647059
214726,WM,RL,0.256276,0.077319,0.529412
214726,GAMBLING,LR,0.166116,0.070203,0.714286
214726,GAMBLING,RL,0.476135,0.077686,0.758621
214726,EMOTION,LR,0.187499,0.098721,0.692308
214726,EMOTION,RL,0.303304,0.058187,0.640000
217126,SOCIAL,LR,0.137119,0.064906,0.500000
217126,SOCIAL,RL,0.235364,0.105417,0.517241
217126,WM,LR,0.233167,0.053563,0.500000
217126,WM,RL,0.237391,0.064449,0.545455
217126,GAMBLING,LR,0.404355,0.052157,0.518519
217126,GAMBLING,RL,0.123855,0.069041,0.576923
217126,EMOTION,LR,0.858896,0.076579,0.583333
217126,EMOTION,RL,0.186270,0.113746,0.608696
219231,SOCIAL,LR,0.226796,0.058647,0.512821
219231,SOCIAL,RL,0.093192,0.047298,0.514286
219231,WM,LR,0.705332,0.082980,0.558140
219231,WM,RL,0.422869,0.100573,0.638298
219231,GAMBLING,LR,0.726984,0.077263,0.538462
219231,GAMBLING,RL,0.383083,0.076793,0.629630
219231,EMOTION,LR,0.110725,0.053927,0.464286
219231,EMOTION,RL,0.102712,0.050498,0.481481
238033,SOCIAL,LR,0.407304,0.063875,0.607143
238033,SOCIAL,RL,0.726786,0.057670,0.566667
238033,WM,LR,0.591045,0.057465,0.631579
238033,WM,RL,1.380110,0.064039,0.617647
238033,GAMBLING,LR,0.590503,0.051753,0.653846
238033,GAMBLING,RL,0.977624,0.049554,0.586207
238033,EMOTION,LR,0.504758,0.055886,0.608696
238033,EMOTION,RL,0.312853,0.044901,0.750000
257542,SOCIAL,LR,0.132547,0.086288,0.621622
257542,SOCIAL,RL,0.222594,0.095344,0.533333
257542,WM,LR,0.232265,0.081151,0.641026
257542,WM,RL,0.144199,0.062861,0.628571
257542,GAMBLING,LR,0.168656,0.078450,0.703704
257542,GAMBLING,RL,0.299611,0.071162,0.571429
257542,EMOTION,LR,0.168321,0.099024,0.541667
257542,EMOTION,RL,0.250490,0.083743,0.640000
257946,SOCIAL,LR,0.224538,0.106316,0.517241
257946,SOCIAL,RL,0.676448,0.098984,0.586207
257946,WM,LR,0.873101,0.092729,0.466667
257946,WM,RL,0.538856,0.092985,0.575758
257946,GAMBLING,LR,0.586102,0.088908,0.500000
257946,GAMBLING,RL,0.203676,0.100797,0.538462
257946,EMOTION,LR,0.314269,0.116908,0.523810
257946,EMOTION,RL,0.215963,0.108202,0.523810
285446,SOCIAL,LR,0.390255,0.043619,0.346154
285446,SOCIAL,RL,0.300830,0.053915,0.607143
285446,WM,LR,0.405317,0.049672,0.600000
285446,WM,RL,0.298178,0.053401,0.548387
285446,GAMBLING,LR,0.156268,0.053688,0.583333
285446,GAMBLING,RL,0.186518,0.047585,0.590909
285446,EMOTION,LR,0.246489,0.053265,0.523810
285446,EMOTION,RL,0.414481,0.048582,0.500000
290136,SOCIAL,LR,0.160907,0.085126,0.535714
290136,SOCIAL,RL,0.315414,0.110524,0.551724
290136,WM,LR,0.249667,0.070823,0.580645
290136,WM,RL,0.425576,0.066798,0.500000
290136,GAMBLING,LR,0.163409,0.060946,0.629630
290136,GAMBLING,RL,0.243998,0.059615,0.520000
290136,EMOTION,LR,0.221815,0.104463,0.545455
290136,EMOTION,RL,0.271173,0.083905,0.666667
295146,SOCIAL,LR,0.206159,0.198211,0.600000
295146,SOCIAL,RL,0.199193,0.202231,0.694444
295146,WM,LR,0.459037,0.182705,0.711111
295146,WM,RL,1.231140,0.174181,0.705882
295146,GAMBLING,LR,0.244027,0.148522,0.692308
295146,GAMBLING,RL,0.768730,0.127602,0.724138
295146,EMOTION,LR,0.214654,0.163629,0.541667
295146,EMOTION,RL,0.923461,0.200005,0.750000
304020,SOCIAL,LR,0.443721,0.098965,0.600000
304020,SOCIAL,RL,0.273621,0.103572,0.666667
304020,WM,LR,0.273640,0.110681,0.736842
304020,WM,RL,0.398176,0.129798,0.659091
304020,GAMBLING,LR,0.123377,0.087476,0.666667
304020,GAMBLING,RL,0.202841,0.100993,0.730769
304020,EMOTION,LR,0.281994,0.108843,0.652174
304020,EMOTION,RL,0.216960,0.111949,0.769231
346945,SOCIAL,LR,0.203727,0.103224,0.515152
346945,SOCIAL,RL,0.319088,0.108073,0.451613
346945,WM,LR,0.213925,0.116993,0.500000
346945,WM,RL,0.294314,0.088199,0.515152
346945,GAMBLING,LR,0.204635,0.096737,0.555556
346945,GAMBLING,RL,0.146587,0.081544,0.535714
346945,EMOTION,LR,0.287646,0.133229,0.375000
346945,EMOTION,RL,0.308725,0.113373,0.416667
356948,SOCIAL,LR,0.256309,0.063013,0.500000
356948,SOCIAL,RL,0.367634,0.051705,0.518519
356948,WM,LR,0.262088,0.060033,0.562500
356948,WM,RL,0.215946,0.055830,0.517241
356948,GAMBLING,LR,0.186946,0.063449,0.666667
356948,GAMBLING,RL,0.174553,0.058836,0.555556
356948,EMOTION,LR,0.888436,0.076630,0.636364
356948,EMOTION,RL,0.667812,0.060916,0.666667
361941,SOCIAL,LR,0.202041,0.058487,0.555556
361941,SOCIAL,RL,0.764257,0.059437,0.500000
361941,WM,LR,1.485460,0.065216,0.567568
361941,WM,RL,0.625093,0.055177,0.500000
361941,GAMBLING,LR,0.541647,0.082559,0.758621
361941,GAMBLING,RL,0.284692,0.067305,0.566667
361941,EMOTION,LR,0.203556,0.074130,0.518519
361941,EMOTION,RL,0.174004,0.082004,0.464286
366446,SOCIAL,LR,0.601834,0.113376,0.600000
366446,SOCIAL,RL,1.494580,0.144191,0.553191
366446,WM,LR,1.384240,0.196979,0.666667
366446,WM,RL,0.846205,0.173445,0.821429
366446,GAMBLING,LR,4.299960,0.146762,0.695652
366446,GAMBLING,RL,0.580531,0.066553,0.677419
366446,EMOTION,LR,0.247008,0.109852,0.481481
366446,EMOTION,RL,0.413323,0.107823,0.566667
371843,SOCIAL,LR,0.620709,0.079307,0.394737
371843,SOCIAL,RL,0.395013,0.086330,0.454545
371843,WM,LR,0.479246,0.078980,0.520000
371843,WM,RL,1.517930,0.081819,0.521739
371843,GAMBLING,LR,0.328342,0.094915,0.363636
371843,GAMBLING,RL,0.237543,0.092639,0.388889
371843,EMOTION,LR,0.159870,0.076325,0.480000
371843,EMOTION,RL,0.123498,0.075926,0.416667
377451,SOCIAL,LR,0.467437,0.073562,0.500000
377451,SOCIAL,RL,0.896890,0.071581,0.437500
377451,WM,LR,0.635234,0.078648,0.521739
377451,WM,RL,0.892362,0.076045,0.659091
377451,GAMBLING,LR,0.288295,0.059060,0.468750
377451,GAMBLING,RL,0.361986,0.068554,0.500000
377451,EMOTION,LR,0.392364,0.061999,0.545455
377451,EMOTION,RL,0.997716,0.077424,0.708333
380036,SOCIAL,LR,0.195253,0.077085,0.451613
380036,SOCIAL,RL,0.210055,0.090393,0.500000
380036,WM,LR,0.268141,0.086688,0.378378
380036,WM,RL,0.382272,0.085227,0.411765
380036,GAMBLING,LR,0.193199,0.072924,0.708333
380036,GAMBLING,RL,0.384212,0.067158,0.640000
380036,EMOTION,LR,0.131199,0.091084,0.520000
380036,EMOTION,RL,0.106383,0.077624,0.545455
386250,SOCIAL,LR,0.822337,0.078766,0.625000
386250,SOCIAL,RL,0.204240,0.060822,0.542857
386250,WM,LR,0.243572,0.059277,0.512821
386250,WM,RL,0.247705,0.063088,0.473684
386250,GAMBLING,LR,0.091820,0.065758,0.451613
386250,GAMBLING,RL,0.100829,0.059816,0.580645
386250,EMOTION,LR,0.231999,0.054895,0.551724
386250,EMOTION,RL,0.550419,0.073728,0.551724
394956,SOCIAL,LR,0.544060,0.055278,0.592593
394956,SOCIAL,RL,0.306443,0.054682,0.464286
394956,WM,LR,0.372394,0.058038,0.513514
394956,WM,RL,0.343495,0.047405,0.527778
394956,GAMBLING,LR,0.213693,0.058208,0.592593
394956,GAMBLING,RL,0.161773,0.056607,0.678571
394956,EMOTION,LR,0.124791,0.056754,0.500000
394956,EMOTION,RL,0.181022,0.061941,0.434783
397154,SOCIAL,LR,0.283359,0.064425,0.562500
397154,SOCIAL,RL,0.186616,0.074123,0.600000
397154,WM,LR,1.253780,0.073264,0.666667
397154,WM,RL,0.372433,0.063586,0.593750
397154,GAMBLING,LR,0.373800,0.070048,0.677419
397154,GAMBLING,RL,0.370818,0.077714,0.586207
397154,EMOTION,LR,0.139348,0.069458,0.560000
397154,EMOTION,RL,0.178479,0.086242,0.541667
429040,SOCIAL,LR,0.225201,0.077895,0.608696
429040,SOCIAL,RL,0.363885,0.054546,0.681818
429040,WM,LR,0.150922,0.062529,0.531250
429040,WM,RL,0.348619,0.068133,0.606061
429040,GAMBLING,LR,0.144140,0.068714,0.520000
429040,GAMBLING,RL,0.246920,0.057420,0.538462
429040,EMOTION,LR,0.126550,0.108028,0.611111
429040,EMOTION,RL,0.135539,0.077619,0.631579
441939,SOCIAL,LR,0.271729,0.105493,0.468750
441939,SOCIAL,RL,0.397124,0.090755,0.483871
441939,WM,LR,1.666450,0.085223,0.619048
441939,WM,RL,1.921690,0.123093,0.698113
441939,GAMBLING,LR,0.355165,0.074276,0.593750
441939,GAMBLING,RL,1.026640,0.074797,0.575758
441939,EMOTION,LR,1.165190,0.087055,0.615385
441939,EMOTION,RL,1.153790,0.110719,0.655172
449753,SOCIAL,LR,0.518351,0.072882,0.562500
449753,SOCIAL,RL,0.450384,0.063931,0.483871
449753,WM,LR,0.760765,0.089600,0.767442
449753,WM,RL,0.338429,0.074441,0.526316
449753,GAMBLING,LR,0.419923,0.065748,0.642857
449753,GAMBLING,RL,0.232248,0.073301,0.586207
449753,EMOTION,LR,0.188692,0.049918,0.478261
449753,EMOTION,RL,0.483677,0.087345,0.680000
475855,SOCIAL,LR,0.162099,0.079776,0.466667
475855,SOCIAL,RL,0.432774,0.082785,0.483871
475855,WM,LR,0.694880,0.080612,0.595238
475855,WM,RL,0.620993,0.085114,0.605263
475855,GAMBLING,LR,0.128355,0.076674,0.655172
475855,GAMBLING,RL,0.460379,0.086890,0.566667
475855,EMOTION,LR,0.096020,0.087577,0.500000
475855,EMOTION,RL,0.160804,0.074377,0.458333
481951,SOCIAL,LR,0.387369,0.060143,0.612903
481951,SOCIAL,RL,0.452396,0.047374,0.535714
481951,WM,LR,0.528609,0.043606,0.444444
481951,WM,RL,1.042430,0.052109,0.657143
481951,GAMBLING,LR,0.391562,0.058065,0.483871
481951,GAMBLING,RL,0.403475,0.060541,0.642857
481951,EMOTION,LR,0.670185,0.052922,0.608696
481951,EMOTION,RL,0.412081,0.049897,0.500000
510225,SOCIAL,LR,0.286977,0.073640,0.413793
510225,SOCIAL,RL,0.232287,0.087097,0.620690
510225,WM,LR,0.243227,0.070754,0.571429
510225,WM,RL,0.159631,0.084151,0.552632
510225,GAMBLING,LR,0.379374,0.060846,0.629630
510225,GAMBLING,RL,0.318357,0.071335,0.607143
510225,EMOTION,LR,0.088565,0.056010,0.318182
510225,EMOTION,RL,0.101379,0.073620,0.560000
516742,SOCIAL,LR,0.745356,0.140934,0.695652
516742,SOCIAL,RL,0.559321,0.140331,0.720930
516742,WM,LR,0.344373,0.084519,0.594595
516742,WM,RL,0.290761,0.077159,0.606061
516742,GAMBLING,LR,0.374478,0.109900,0.685714
516742,GAMBLING,RL,0.299925,0.088428,0.750000
516742,EMOTION,LR,0.177033,0.103411,0.652174
516742,EMOTION,RL,0.306493,0.081026,0.600000
520228,SOCIAL,LR,0.193875,0.051920,0.500000
520228,SOCIAL,RL,0.210695,0.072436,0.378378
520228,WM,LR,1.080840,0.156428,0.720000
520228,WM,RL,0.659068,0.075374,0.500000
520228,GAMBLING,LR,0.580408,0.080609,0.466667
520228,GAMBLING,RL,0.816245,0.077063,0.593750
520228,EMOTION,LR,0.269859,0.063584,0.551724
520228,EMOTION,RL,0.137410,0.066327,0.586207
523032,SOCIAL,LR,0.246023,0.069689,0.617647
523032,SOCIAL,RL,0.300210,0.065374,0.636364
523032,WM,LR,0.463170,0.078954,0.657895
523032,WM,RL,0.285113,0.087660,0.657895
523032,GAMBLING,LR,0.502204,0.060151,0.760000
523032,GAMBLING,RL,0.297615,0.059747,0.714286
523032,EMOTION,LR,0.195516,0.079042,0.740741
523032,EMOTION,RL,0.142993,0.078852,0.730769
524135,SOCIAL,LR,0.121666,0.053096,0.437500
524135,SOCIAL,RL,0.144755,0.065487,0.500000
524135,WM,LR,0.243830,0.062839,0.567568
524135,WM,RL,0.975142,0.055129,0.529412
524135,GAMBLING,LR,0.181546,0.059102,0.629630
524135,GAMBLING,RL,0.130615,0.068890,0.535714
524135,EMOTION,LR,0.392311,0.051484,0.590909
524135,EMOTION,RL,0.169004,0.054491,0.571429
525541,SOCIAL,LR,0.642010,0.091115,0.593750
525541,SOCIAL,RL,0.393878,0.091904,0.580645
525541,WM,LR,0.321469,0.096879,0.588235
525541,WM,RL,0.318767,0.092610,0.638889
525541,GAMBLING,LR,0.192010,0.095097,0.714286
525541,GAMBLING,RL,0.343695,0.086564,0.607143
525541,EMOTION,LR,0.369725,0.106156,0.695652
525541,EMOTION,RL,0.648698,0.089150,0.625000
541640,SOCIAL,LR,0.132195,0.040831,0.451613
541640,SOCIAL,RL,0.177825,0.034002,0.517241
541640,WM,LR,0.367325,0.047034,0.470588
541640,WM,RL,0.372549,0.051227,0.500000
541640,GAMBLING,LR,0.212970,0.050590,0.615385
541640,GAMBLING,RL,0.146138,0.063634,0.571429
541640,EMOTION,LR,0.178654,0.047272,0.541667
541640,EMOTION,RL,0.092210,0.039595,0.500000
552241,SOCIAL,LR,0.413461,0.093007,0.687500
552241,SOCIAL,RL,0.202799,0.129798,0.676471
552241,WM,LR,1.305040,0.094609,0.653061
552241,WM,RL,2.508150,0.114317,0.750000
552241,GAMBLING,LR,0.158509,0.070541,0.714286
552241,GAMBLING,RL,4.444360,0.124090,0.689655
552241,EMOTION,LR,0.834875,0.088790,0.677419
552241,EMOTION,RL,0.356694,0.130628,0.733333
597869,SOCIAL,LR,0.251552,0.099724,0.363636
597869,SOCIAL,RL,0.113025,0.113520,0.281250
597869,WM,LR,0.265146,0.085358,0.303030
597869,WM,RL,0.192024,0.090052,0.363636
597869,GAMBLING,LR,0.157145,0.077320,0.428571
597869,GAMBLING,RL,0.174062,0.084428,0.360000
597869,EMOTION,LR,0.134903,0.088177,0.304348
597869,EMOTION,RL,0.107201,0.094240,0.391304
598568,SOCIAL,LR,0.372885,0.046152,0.647059
598568,SOCIAL,RL,0.336453,0.053483,0.628571
598568,WM,LR,0.411865,0.058680,0.658537
598568,WM,RL,0.354246,0.059189,0.657895
598568,GAMBLING,LR,0.249092,0.059594,0.500000
598568,GAMBLING,RL,0.316783,0.059570,0.633333
598568,EMOTION,LR,0.118460,0.048873,0.592593
598568,EMOTION,RL,0.138136,0.046843,0.576923
617748,SOCIAL,LR,0.460706,0.125180,0.500000
617748,SOCIAL,RL,0.677093,0.125900,0.548387
617748,WM,LR,0.726538,0.133121,0.605263
617748,WM,RL,0.701766,0.113802,0.552632
617748,GAMBLING,LR,0.377162,0.147638,0.571429
617748,GAMBLING,RL,0.281781,0.116014,0.535714
617748,EMOTION,LR,0.492315,0.124460,0.565217
617748,EMOTION,RL,0.348749,0.121683,0.428571
627852,SOCIAL,LR,0.254104,0.069266,0.696970
627852,SOCIAL,RL,0.431143,0.085708,0.783784
627852,WM,LR,0.871679,0.063115,0.648649
627852,WM,RL,1.793060,0.061033,0.684211
627852,GAMBLING,LR,0.311979,0.058864,0.640000
627852,GAMBLING,RL,0.552174,0.052480,0.629630
627852,EMOTION,LR,0.560959,0.067665,0.769231
627852,EMOTION,RL,0.574854,0.064990,0.760000
633847,SOCIAL,LR,0.907162,0.101308,0.500000
633847,SOCIAL,RL,0.649347,0.114579,0.533333
633847,WM,LR,0.882484,0.131519,0.371429
633847,WM,RL,0.805736,0.133432,0.444444
633847,GAMBLING,LR,0.474243,0.141758,0.461538
633847,GAMBLING,RL,0.475733,0.142786,0.481481
633847,EMOTION,LR,0.832660,0.099582,0.458333
633847,EMOTION,RL,0.631578,0.115852,0.652174
647858,SOCIAL,LR,0.563620,0.077467,0.516129
647858,SOCIAL,RL,0.205758,0.072457,0.545455
647858,WM,LR,0.257323,0.095698,0.522727
647858,WM,RL,0.479058,0.081117,0.609756
647858,GAMBLING,LR,0.276061,0.081199,0.580645
647858,GAMBLING,RL,0.366553,0.088150,0.625000
647858,EMOTION,LR,0.272106,0.073604,0.423077
647858,EMOTION,RL,0.505338,0.071785,0.608696
664757,SOCIAL,LR,0.924760,0.070563,0.571429
664757,SOCIAL,RL,0.433010,0.087987,0.514286
664757,WM,LR,0.426481,0.074994,0.500000
664757,WM,RL,1.323710,0.081474,0.710526
664757,GAMBLING,LR,0.160539,0.081738,0.571429
664757,GAMBLING,RL,0.168139,0.081291,0.620690
664757,EMOTION,LR,0.278589,0.049834,0.480000
664757,EMOTION,RL,0.361509,0.060457,0.500000
680957,SOCIAL,LR,0.248084,0.056345,0.640000
680957,SOCIAL,RL,0.628546,0.075626,0.625000
680957,WM,LR,0.244233,0.128200,0.475000
680957,WM,RL,0.848352,0.142122,0.533333
680957,GAMBLING,LR,0.418658,0.128965,0.382353
680957,GAMBLING,RL,0.293022,0.127771,0.500000
680957,EMOTION,LR,0.164902,0.061731,0.809524
680957,EMOTION,RL,0.148123,0.059175,0.550000
692964,SOCIAL,LR,0.592747,0.074356,0.514286
692964,SOCIAL,RL,0.796689,0.075407,0.444444
692964,WM,LR,1.443240,0.103495,0.826087
692964,WM,RL,0.354624,0.076918,0.500000
692964,GAMBLING,LR,1.059370,0.094798,0.742857
692964,GAMBLING,RL,1.166420,0.080919,0.727273
692964,EMOTION,LR,0.339661,0.066955,0.629630
692964,EMOTION,RL,0.205455,0.081213,0.655172
694362,SOCIAL,LR,0.583892,0.102149,0.727273
694362,SOCIAL,RL,0.140217,0.088065,0.592593
694362,WM,LR,0.211033,0.074680,0.540541
694362,WM,RL,0.259958,0.050864,0.527778
694362,GAMBLING,LR,0.377372,0.066732,0.592593
694362,GAMBLING,RL,0.482995,0.061142,0.678571
694362,EMOTION,LR,0.199167,0.087258,0.750000
694362,EMOTION,RL,0.177849,0.077633,0.650000
720337,SOCIAL,LR,0.532185,0.068939,0.586207
720337,SOCIAL,RL,0.347500,0.037304,0.518519
720337,WM,LR,0.570066,0.046328,0.393939
720337,WM,RL,0.276029,0.060393,0.702703
720337,GAMBLING,LR,0.568650,0.059774,0.592593
720337,GAMBLING,RL,0.228455,0.044785,0.517241
720337,EMOTION,LR,0.339315,0.054485,0.636364
720337,EMOTION,RL,0.536908,0.039474,0.380952
728454,SOCIAL,LR,0.307534,0.076386,0.486486
728454,SOCIAL,RL,0.445493,0.086241,0.611111
728454,WM,LR,0.280722,0.082529,0.450000
728454,WM,RL,0.291555,0.076820,0.487805
728454,GAMBLING,LR,0.121874,0.068224,0.645161
728454,GAMBLING,RL,0.199420,0.087376,0.606061
728454,EMOTION,LR,0.213049,0.072122,0.724138
728454,EMOTION,RL,0.155831,0.075749,0.535714
729557,SOCIAL,LR,0.107193,0.057280,0.500000
729557,SOCIAL,RL,0.093888,0.049225,0.428571
729557,WM,LR,0.329806,0.056210,0.593750
729557,WM,RL,0.375914,0.072354,0.580645
729557,GAMBLING,LR,0.134465,0.058364,0.500000
729557,GAMBLING,RL,0.136119,0.082960,0.653846
729557,EMOTION,LR,0.097808,0.066801,0.521739
729557,EMOTION,RL,0.120438,0.051670,0.600000
734045,SOCIAL,LR,0.293523,0.071905,0.444444
734045,SOCIAL,RL,0.471981,0.076949,0.529412
734045,WM,LR,0.484839,0.094541,0.555556
734045,WM,RL,0.474248,0.090853,0.577778
734045,GAMBLING,LR,0.581233,0.076945,0.636364
734045,GAMBLING,RL,0.209301,0.079963,0.657143
734045,EMOTION,LR,0.248212,0.069487,0.653846
734045,EMOTION,RL,0.239229,0.081409,0.518519
744553,SOCIAL,LR,0.672033,0.082292,0.611111
744553,SOCIAL,RL,0.130721,0.073179,0.500000
744553,WM,LR,0.568706,0.087719,0.558140
744553,WM,RL,0.723132,0.077833,0.641026
744553,GAMBLING,LR,0.332017,0.085203,0.642857
744553,GAMBLING,RL,0.299361,0.092444,0.787879
744553,EMOTION,LR,0.964439,0.102946,0.555556
744553,EMOTION,RL,0.146894,0.076105,0.541667
759869,SOCIAL,LR,1.130220,0.082850,0.588235
759869,SOCIAL,RL,0.411476,0.062722,0.566667
759869,WM,LR,0.555716,0.088246,0.500000
